DiscourseUnit_id	DiscourseUnit_text	DiscourseUnit_date	Protocol	LinguisticVariant	ActorType	Source_url	Source_type	Platform	Concept_name	Concept_description	Risk_name	Risk_description	ConsumerProtectionMeasure_name	ConsumerProtectionMeasure_description	ActionableForesight_name	ActionableForesight_description	ConsumerProtectionPrinciples
67f20cd97c653c67	Summary Restore WETH Loan-to-Value (LTV) on Aave V3 Ethereum Core, Ethereum Prime, Arbitrum, Base, Mantle, Linea to their respective pre-exploit values.	2026-05-09	Aave v3	LTV	Operator	https://governance.aave.com/t/24878/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
33bb944f196395f8	...ame entity, the demand architecture scores poorly for independence — a single-source yield dependency creates a correlated failure mode that standard LTV and liquidation parameters don't capture.	2026-06-02	Aave v3	LTV	Operator	https://governance.aave.com/t/25018/4	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
8708335ab66743ba	The contract tracks agent-specific parameters, including loan-to-value (LTV) ratios and liquidation thresholds.	2026-06-15	Aave v3	LTV	Operator	https://governance.aave.com/t/25018/8	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
8638e7f718be10c8	Summary LlamaRisk recommends the following changes: Decrease LTV for PYUSD on Ethereum Core from 75% to 0%.	2026-06-05	Aave v3	LTV	Operator	https://governance.aave.com/t/25067/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
7d86a28442ef5a95	Decrease LTV for AUSD on Avalanche from 69% to 0%.	2026-06-05	Aave v3	LTV	Operator	https://governance.aave.com/t/25067/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
1b6aed8519669672	Decrease LTV for wstETH on Gnosis from 75% to 0%.	2026-06-05	Aave v3	LTV	Operator	https://governance.aave.com/t/25067/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
1d1aabe213805d98	Recently there is a large amount of MEV transactions placed for large amount of liquidity add and remove with in the same block, and it profit from the fee distribution by adding the liquidity where the transaction amount for a pool are profitable in a certain block and removing it instantly.	2021-06-28	Uniswap	MEV	UndefinedActor	https://gov.uniswap.org/t/13154/1	Forum	Ethereum	MEV fairness frame	Frames value extraction through transaction ordering, insertion, censorship, or priority.	MEVExtractionRisk	Risk that transaction ordering, insertion, censorship, or priority mechanisms extract value from consumers.	ExecutionQualityWarning; FairnessMonitoring; MEVRiskDisclosure	Warn users about MEV-related value extraction; Monitor unfair execution patterns; Explain MEV risks in transaction sequencing	MEVExposureMonitoring; ExecutionRouteBenchmarking; FairnessRiskAssessment	Track MEV exposure across transactions; Compare routes by MEV risk; Assess fairness implications for retail users	5. Competition; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
bb71a87fd99c0084	The observed error likely stemmed from complex swaps involving sandwich attacks or other miner extractable value (MEV) issues that impact the execution price due to transaction order within the block.	2023-07-12	Uniswap	MEV	UndefinedActor	https://gov.uniswap.org/t/21662/1	Forum	Ethereum	MEV fairness frame	Frames value extraction through transaction ordering, insertion, censorship, or priority.	MEVExtractionRisk	Risk that transaction ordering, insertion, censorship, or priority mechanisms extract value from consumers.	ExecutionQualityWarning; FairnessMonitoring; MEVRiskDisclosure	Warn users about MEV-related value extraction; Monitor unfair execution patterns; Explain MEV risks in transaction sequencing	MEVExposureMonitoring; ExecutionRouteBenchmarking; FairnessRiskAssessment	Track MEV exposure across transactions; Compare routes by MEV risk; Assess fairness implications for retail users	5. Competition; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
060d1dd9ae87e5a7	Gauntlet: Gauntlet predicts that a flat 10% protocol fee would lead to a loss of 10.71% in liquidity, a 10.71% reduction in MEV volume, and a 0.75% decrease in core trading volume when factoring in the flywheel effect.	2024-01-15	Uniswap	MEV	UndefinedActor	https://gov.uniswap.org/t/22607/2	Forum	Ethereum	MEV fairness frame	Frames value extraction through transaction ordering, insertion, censorship, or priority.	MEVExtractionRisk	Risk that transaction ordering, insertion, censorship, or priority mechanisms extract value from consumers.	ExecutionQualityWarning; FairnessMonitoring; MEVRiskDisclosure	Warn users about MEV-related value extraction; Monitor unfair execution patterns; Explain MEV risks in transaction sequencing	MEVExposureMonitoring; ExecutionRouteBenchmarking; FairnessRiskAssessment	Track MEV exposure across transactions; Compare routes by MEV risk; Assess fairness implications for retail users	5. Competition; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
f5130853cc36a0fd	Combining the loss in MEV volume and Core volume would ...	2024-01-15	Uniswap	MEV	UndefinedActor	https://gov.uniswap.org/t/22607/2	Forum	Ethereum	MEV fairness frame	Frames value extraction through transaction ordering, insertion, censorship, or priority.	MEVExtractionRisk	Risk that transaction ordering, insertion, censorship, or priority mechanisms extract value from consumers.	ExecutionQualityWarning; FairnessMonitoring; MEVRiskDisclosure	Warn users about MEV-related value extraction; Monitor unfair execution patterns; Explain MEV risks in transaction sequencing	MEVExposureMonitoring; ExecutionRouteBenchmarking; FairnessRiskAssessment	Track MEV exposure across transactions; Compare routes by MEV risk; Assess fairness implications for retail users	5. Competition; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
c07eb616bb5d51bb	As these funds were not a part of our original proposal, we are outlining our rationale and process for its approval via a Snapshot temperature check.	2021-03-26	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/11179/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
1284d43c2ccbd2ba	Even with full approval, I'd hope to see these funds distributed over time, not sent all at once.	2021-06-01	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/12700/16	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
214a7bc9b5ec1f12	Fund Disbursements An approval of this proposal is an approval for the full $74M budget requested.	2022-08-04	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/17358/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
50d43c09da583ae7	Fund Disbursements An approval of this proposal is an approval for the full $74M budget requested.	2022-08-10	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/17457/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
921f781142442048	Fund Disbursements An approval of this proposal is an approval for the full $74M budget requested.	2022-08-17	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/17499/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
f8eeb49a5301d9b7	As a refresher, Wormhole was just voted in as the cross-chain governance provider on BNB chain with over 66% approval.	2023-03-13	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/20724/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
64511aa5d59fc556	Uniswap governance still has final approval of the deployer and bridge used through the final on-chain vote.	2023-03-28	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/20878/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
27ac734789f1c4c6	If the proposal does not follow the approval process, the committee will formally and publicly object to it.	2023-04-17	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/21043/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
2cb4439024d36e5b	The decision to migrate to Wormhole is prudent considering that Optics is not on a path for approval.	2023-08-09	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/21773/2	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
088a0654c574b5cd	UAGP voting will take place using https://docs.snapshot.org/user-guides/proposals/voting-types approval voting on Snapshot, allowing voters to cast their vote for multiple nominees.	2023-09-25	Uniswap	approval	Operator	https://gov.uniswap.org/t/21950/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
8700b560f8c53a4a	Previously the UF had stated that we would receive governance approval via an off-chain vote for grants larger than $2M.	2023-09-27	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/21956/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
8406fe9c3c949967	We will retain the need to receive governance approval via an off-chain vote for grants larger than $2M.	2023-10-05	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/22020/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
7749d66d30d7794b	...105dcf8b60cb22f22928aeedd3ffa5d80dc36e4f8fd74d0f5f14cb Procurement Framework | Security: Non-Constitutional Proposal Vote: For In line with our prior approval, this subsequent next step is in line with our expectations.	2023-11-30	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/22185/6	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
67d4f57d54fb7ade	...loyment is https://www.notion.so/uniswap/Bridge-Assessment-Report-0c8477afadce425abac9c0bd175ca382#5ffb65afa9b54f119b93d27ce6af0218 contingent on the approval of a third bridge and community feedback.	2024-01-11	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/22589/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
15c228e84e3346b6	...create their RFCs, provide resources for deploying relevant contracts, and walk them through the governance process for attaining the DAO's stamp of approval.	2024-08-29	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/24492/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
59b8aeab5c3a2f4c	Bypassing such approval may prove valuable.	2024-09-14	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/24578/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
47ce6bfab1c725d5	Following unanimous community approval, Metal L2 achieved one of the fastest mainnet deployments in the space, launching on March 29, 2024.	2024-12-06	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/24981/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
2aa60dccd1a5d0df	Therefore, teams can request the DAO for its approval on deploying Uniswap v2/v3 on a certain chain.	2024-12-11	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/25015/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
d56e29347b0797f6	Participation rate calculation: Includes both Snapshot and on-chain proposals Excludes cancelled proposals Measured from the date of Snapshot approval Maintain a minimum of 80% justification rate for all votes cast in the delegation thread.	2025-03-11	Uniswap	approval	SystemActor	https://gov.uniswap.org/t/25355/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
1effdcad84198b5d	The selection of target chains will follow the optimistic approval process currently present with v3 deployments, thereby reducing the need for a vote.	2025-04-04	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/25443/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
527dff45e687fedf	...fficial Uniswap v3, or v2, deployment, the UAC is responsible for interfacing with the chain, helping them structure the RFC for attaining optimistic approval for the deployment.	2025-04-16	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/25467/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
42e038f5e6b78261	...est for a blanket Additional Use Grant to streamline V4 deployments across EVM chains necessitates an onchain DAO proposal, as it involves governance approval beyond the UF's scope.	2025-04-23	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/25484/6	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
